vehicle_id,vehicle_type,mileage,avg_daily_km,engine_health,brakes_health,tyres_health,battery_health,coolant_temp_c,vibration_rms,brake_pad_mm,days_since_last_service,is_overdue,risk_score,failure_within_30d
FL-2519,Mini Truck,338993,369,46.8,24.8,26.6,53.8,98.2,2.59,4.3,32,1,80,1
FL-2520,Mini Truck,163934,256,35.3,71.3,28.4,85.9,104,2.85,8.9,174,1,66,1
FL-2521,Light Truck,259842,441,46.7,47.2,30.6,32.9,97.7,2.6,6.4,150,1,76,1
FL-2522,Light Truck,526869,140,43.2,42.6,88.1,85.3,100.5,2.67,6.1,151,1,68,1
FL-2523,Light Truck,255268,141,96.9,24.2,60.4,50.4,82,0.94,4.2,81,1,59,0
FL-2524,Utility Pickup,434434,263,18.9,66.4,78,50.2,107.4,3.43,8.4,43,0,51,0
FL-2525,Light Truck,363960,382,88.7,84.9,69.9,33.6,85.1,1.16,10.5,128,1,47,0
FL-2526,Mini Truck,481386,291,52.5,72.4,39.2,55,97,2.31,9.1,134,1,69,1
FL-2527,Rigid Truck,89375,392,63.6,69.9,74.9,91.2,92.4,1.99,8.8,14,0,23,0
FL-2528,Mini Truck,400519,294,43.9,91.5,30.6,32.3,100.3,2.76,11.1,73,0,43,0
FL-2529,Rigid Truck,201212,293,91.8,39.3,45.1,72.4,85.7,0.97,5.7,75,0,31,0
FL-2530,Utility Pickup,285388,192,65.2,62.9,95.8,95.1,93,2.01,8.2,42,0,28,0
FL-2531,Utility Pickup,104413,255,61.4,39.6,81.1,97.3,93.5,2,6,89,1,56,1
FL-2532,Light Truck,417192,304,53.7,42.2,26.3,86,96.4,2.46,5.9,62,0,47,0
FL-2533,Light Truck,225599,197,71.6,73.6,66.7,45.1,91.9,1.62,9.5,135,1,55,0
FL-2534,Rigid Truck,171944,180,48,28,85.7,65.6,98.2,2.57,4.7,27,0,45,0
FL-2535,Rigid Truck,353154,385,65.8,68.1,47.4,37.5,92.8,1.83,8.8,16,0,38,0
FL-2536,Rigid Truck,373741,211,34.2,38.8,39,34.2,103.5,3.13,5.8,67,0,58,1
FL-2537,Utility Pickup,263371,343,63.2,69.7,30.8,64.6,95.2,1.93,8.9,57,0,37,0
FL-2538,Utility Pickup,512830,272,85.9,64.5,44.6,83.5,87,1.28,8.5,8,1,57,0
FL-2539,Utility Pickup,426581,415,54.5,93.4,39.2,79.3,95.5,2.32,11.2,79,0,35,0
FL-2540,Rigid Truck,43499,357,32.9,95,41.1,44.8,104.1,3.06,11.4,130,1,62,1
FL-2541,Light Truck,488187,152,74.5,86.5,92.2,71.9,88.7,1.7,10.5,175,1,48,0
FL-2542,Heavy Truck,235104,334,40,27,84.2,53.5,100.4,2.93,4.5,171,1,72,0
FL-2543,Mini Truck,388825,333,56.1,80.1,51.2,44.9,95.1,2.31,10.2,143,1,62,1
FL-2544,Heavy Truck,192665,420,80.8,53.7,43.3,76.3,87.5,1.28,7.3,104,1,54,1
FL-2545,Light Truck,263872,406,94.2,45.3,59.5,90.9,83.9,0.99,6.4,158,1,51,0
FL-2546,Utility Pickup,50394,407,45.2,25,28.2,50,100.5,2.57,4.4,172,1,77,1
FL-2547,Rigid Truck,199491,129,36.3,42.6,34.2,34.8,103.7,2.79,6.3,59,0,55,0
FL-2548,Utility Pickup,200753,337,76.3,75.8,78,65,89.3,1.42,9.7,19,0,24,0
FL-2549,Mini Truck,39660,190,24,74.6,56.7,42.5,105.3,3.48,9.6,21,0,44,0
FL-2550,Light Truck,543326,142,26.2,64.7,49.4,56.8,105.1,3.16,8.3,73,1,76,1
FL-2551,Rigid Truck,208917,200,72.5,96.1,51.5,68.3,89.8,1.65,11.4,44,0,23,0
FL-2552,Heavy Truck,406186,96,86.6,87.7,32.1,90.3,86.1,1.09,10.6,138,1,48,1
FL-2553,Heavy Truck,126637,453,63.4,96.4,34.6,45.4,93.5,1.91,11.4,84,0,30,0
FL-2554,Utility Pickup,504604,389,56,71.6,44.2,67.9,97.2,2.16,9,22,0,39,0
FL-2555,Heavy Truck,292510,351,95.3,92.4,50.3,79.8,84.9,0.95,11.2,102,1,41,0
FL-2556,Mini Truck,525941,367,79.8,73.2,45.1,32.8,87.3,1.29,9.4,62,0,38,0
FL-2557,Light Truck,219433,195,63.5,70.9,95.6,60.8,94.9,2.12,8.9,146,1,50,1
FL-2558,Mini Truck,355834,449,43.4,68.9,65.3,51.6,100.1,2.54,8.8,87,0,41,0
FL-2559,Light Truck,180245,160,23.1,23,54.8,85.5,107.4,3.46,4,154,1,79,1
FL-2560,Utility Pickup,122678,82,23.4,25.2,51.7,94.2,106,3.53,4.3,82,0,55,1
FL-2561,Mini Truck,40518,285,65.6,45.6,81.5,50.5,91.9,1.86,6.4,134,1,57,1
FL-2562,Rigid Truck,524503,266,23.7,63.1,32.5,76.7,107.8,3.45,8.1,9,0,55,0
FL-2563,Light Truck,258069,398,55.8,98.9,58.6,39.4,97.4,2.25,12,76,0,31,0
FL-2564,Mini Truck,276670,403,45,26,83,30.9,98.2,2.48,4.5,137,1,73,1
FL-2565,Rigid Truck,249993,171,35.6,47,92.5,31.5,103.6,2.91,6.6,112,1,70,1
FL-2566,Heavy Truck,524709,80,21.8,67,51.5,79.9,108.3,3.43,8.5,91,1,76,0
FL-2567,Mini Truck,125055,108,97.7,84.5,71.7,90,83.3,0.7,10.3,91,1,34,0
FL-2568,Mini Truck,446044,376,75.1,21.8,32.9,72.1,90.8,1.54,4.1,163,1,72,1
FL-2569,Rigid Truck,329115,87,30.1,98.6,87.6,32.3,105.1,3,12.1,135,1,61,1
FL-2570,Light Truck,306819,433,22.9,82.2,78,45.8,108.1,3.5,10.2,13,0,41,0
FL-2571,Light Truck,293194,140,41.5,72.4,32.2,92.5,99.4,2.61,9.3,31,1,64,1
FL-2572,Rigid Truck,159537,435,38,22.2,38.7,63.5,102.2,3,3.9,145,1,81,0
FL-2573,Light Truck,442695,212,61,30.2,27.9,45.6,95.4,2.19,5.1,131,1,76,1
FL-2574,Rigid Truck,287391,300,76.6,91.8,83.9,87.4,89.5,1.49,11.3,9,0,18,0
FL-2575,Utility Pickup,454509,204,77.4,30.9,57.3,48.6,89.4,1.4,4.9,82,1,66,1
FL-2576,Rigid Truck,459007,288,68.7,85.5,32.3,52.2,90.9,1.69,10.3,79,0,36,0
FL-2577,Mini Truck,435160,331,32.3,47,45.4,52.1,103.4,3.15,6.6,81,1,81,1
FL-2578,Light Truck,303024,260,61.2,38.2,77.6,62,95.7,2.03,5.8,39,1,63,1
FL-2579,Utility Pickup,227150,362,41.7,45.3,77.6,49.7,100.3,2.68,6.5,109,1,67,1
FL-2580,Rigid Truck,480427,458,81.7,88.8,73.3,87.7,88.8,1.32,10.9,46,1,45,0
FL-2581,Utility Pickup,275770,110,20.9,38.8,76.7,88.2,108,3.36,5.6,27,0,52,0
FL-2582,Utility Pickup,533974,93,76.1,77.7,50.9,98.9,90.3,1.39,9.9,46,1,55,1
FL-2583,Heavy Truck,61790,364,79.9,79,85.1,63.5,88.4,1.53,10,56,0,17,0
FL-2584,Rigid Truck,444629,331,22.8,46.7,86,53.5,105.8,3.32,6.5,115,1,76,1
FL-2585,Rigid Truck,352430,143,24.6,96.3,62.3,32.5,106.9,3.34,11.4,52,1,68,1
FL-2586,Light Truck,420428,416,96.1,25.1,64.8,68.9,84.7,0.83,4.6,47,0,35,0
FL-2587,Utility Pickup,297891,136,53.1,53.1,90.6,38.8,96.3,2.25,7.3,133,1,63,1
FL-2588,Light Truck,394092,146,33.3,24.2,93.9,78.8,104.1,3.06,4.3,175,1,73,1
FL-2589,Utility Pickup,251055,327,48.9,44.2,83.2,96.6,98.2,2.39,6.5,130,1,63,0
FL-2590,Light Truck,111085,292,37,92.9,29.5,88.2,103.5,2.95,11.3,109,1,60,0
FL-2591,Rigid Truck,461536,270,97.7,36.4,48.6,36.6,82.5,0.79,5.7,76,0,39,0
FL-2592,Mini Truck,449438,126,47.9,63.6,75.2,57.8,99.2,2.46,8.3,163,1,65,0
FL-2593,Light Truck,404415,314,56.2,66.2,60.4,50.8,97.2,2.21,8.5,18,0,40,0
FL-2594,Rigid Truck,124775,170,66.9,52.9,52.5,71.3,92.4,1.98,7.3,131,1,60,1
FL-2595,Utility Pickup,60827,333,30.7,58.6,94.4,77.4,102.7,3.23,7.9,110,1,61,0
FL-2596,Heavy Truck,179649,391,94,53.6,62.6,60.6,82.8,0.86,7.2,107,1,48,0
FL-2597,Rigid Truck,63697,216,18.5,27.1,75.8,38.9,108.4,3.61,4.5,135,1,81,0
FL-2598,Heavy Truck,242011,425,18.2,58.8,59.4,32.6,107.9,3.62,7.6,81,0,54,1
FL-2599,Utility Pickup,127223,436,94.2,30.6,28.1,67.5,83.3,0.8,4.8,155,1,59,1
FL-2600,Rigid Truck,321890,361,21.9,33.1,86.9,46.4,107.8,3.3,5,132,1,80,1
FL-2601,Utility Pickup,532774,154,32.3,34.4,47.4,84.7,103.1,3.04,5.2,71,0,58,0
FL-2602,Utility Pickup,530810,372,19.8,81.4,89,51.1,106.3,3.37,10.2,100,1,69,1
FL-2603,Heavy Truck,31714,424,90.3,94.4,65,83,85.7,1.02,11.4,60,0,10,0
FL-2604,Rigid Truck,461430,142,84.6,53.6,74.8,69.8,86.6,1.29,7.1,74,1,57,0
FL-2605,Rigid Truck,20639,449,54.7,63.5,88.5,44.3,97,2.28,8.4,169,1,54,0
FL-2606,Rigid Truck,204016,421,38.3,64,49.2,76.8,101.7,2.73,8.4,72,0,42,0
FL-2607,Heavy Truck,506398,131,80.6,31.6,45.9,92.2,88.9,1.34,5.2,77,0,41,0
FL-2608,Rigid Truck,412003,256,75.5,57,72.2,55.4,88.3,1.69,7.8,134,1,59,1
FL-2609,Mini Truck,205798,373,54.1,72.3,41.3,44.1,96.4,2.45,9.2,40,0,40,1
FL-2610,Utility Pickup,225949,300,43.2,93,30,34.1,99.3,2.82,11.2,113,1,64,1
FL-2611,Heavy Truck,322281,303,71.2,20.3,91.5,90.7,90.5,1.69,3.8,69,0,37,0
FL-2612,Mini Truck,343130,206,87.6,90.5,56.5,71.5,86.8,0.98,11.2,147,1,47,1
FL-2613,Mini Truck,502547,314,40.6,62.1,44.1,43,100.8,2.74,8.2,113,1,74,1
FL-2614,Heavy Truck,166929,382,58.3,49,91.1,44,94.7,2.16,6.6,92,1,59,1
FL-2615,Mini Truck,363410,219,97.5,58.2,43.2,45.7,81.6,0.91,7.6,130,1,54,0
FL-2616,Mini Truck,456117,309,61.4,38.1,64.1,64.9,95,2.08,5.6,28,0,44,0
FL-2617,Heavy Truck,314202,343,79.3,76.7,86.3,76.6,89,1.5,9.7,11,1,46,0
FL-2618,Light Truck,418447,255,29.9,75.9,63.6,92.8,104.9,3.28,9.7,79,1,67,1
FL-2619,Heavy Truck,392987,352,27,83.2,27.1,70.9,106.3,3.14,10.4,65,0,49,0
FL-2620,Utility Pickup,52850,91,70,76.8,48,51.6,90.8,1.72,9.5,21,0,28,0
FL-2621,Heavy Truck,96971,152,18.8,77.9,42.8,38.9,107.6,3.51,9.6,32,0,49,0
FL-2622,Heavy Truck,108079,317,69.9,70.7,31.6,55.1,91,1.89,9.1,21,0,32,0
FL-2623,Rigid Truck,508497,333,88.6,92.8,47.6,69.1,85.6,1.17,11.3,95,1,49,0
FL-2624,Rigid Truck,91549,192,69.8,80.1,34.6,53.1,91.2,1.65,10.1,96,1,53,0
FL-2625,Rigid Truck,280970,162,27.7,44.6,90.8,61.3,104.5,3.26,6.5,122,1,71,1
FL-2626,Light Truck,547546,98,41.1,76.1,66.9,63.4,99.5,2.74,9.7,84,0,43,0
FL-2627,Mini Truck,44982,415,38.7,47,62.3,73.4,103.1,2.94,6.6,55,0,41,0
FL-2628,Light Truck,65302,355,29.2,38.1,57.6,56.3,103.3,3.18,5.6,127,1,73,1
FL-2629,Mini Truck,551890,112,93.4,90.7,80.4,66.5,85.2,0.8,11,157,1,46,0
FL-2630,Utility Pickup,92487,149,39,65.2,90.3,55.3,102.4,2.9,8.6,20,0,37,0
FL-2631,Utility Pickup,323941,412,38.9,47.4,30.6,79,101,2.74,6.5,77,0,48,0
FL-2632,Light Truck,273968,289,30.3,50.4,39.8,85.1,105.6,2.99,6.8,33,0,48,0
FL-2633,Heavy Truck,295130,213,85.6,80.2,29.5,85.5,87.6,1.06,10,47,0,26,0
FL-2634,Heavy Truck,402421,326,54.3,43.9,45.4,68.2,97.9,2.22,6.4,38,0,47,0
FL-2635,Light Truck,442840,273,40.7,79.8,46.2,51.4,101.5,2.85,10.1,5,1,67,1
FL-2636,Rigid Truck,198444,133,78.7,72.4,30.6,96.5,89.3,1.54,9.3,68,0,28,0
FL-2637,Light Truck,437934,178,67.4,97.2,59.1,62.7,93.8,1.93,11.8,26,0,26,0
FL-2638,Utility Pickup,82284,247,26.6,41.6,87.6,64.2,106.9,3.33,6,64,0,44,0
FL-2639,Utility Pickup,548864,242,57.8,31.3,50.9,47.2,96,2.18,4.8,97,1,78,1
FL-2640,Rigid Truck,78670,110,42.9,36,59.7,64.3,101.5,2.67,5.3,127,1,70,1
FL-2641,Heavy Truck,325802,340,50.9,56.2,78.2,68.3,96.2,2.44,7.7,85,0,39,0
FL-2642,Heavy Truck,144580,329,32.3,97,58.1,64.5,102.5,3.01,11.6,132,1,57,0
FL-2643,Mini Truck,67488,90,45,56.5,88,33.4,100.7,2.66,7.7,48,1,61,1
FL-2644,Light Truck,243841,447,53.5,25.3,69.3,33.8,97.7,2.35,4.2,63,1,74,1
FL-2645,Rigid Truck,527948,394,18.7,57.9,48.3,56.4,108.9,3.56,7.8,124,1,82,1
FL-2646,Rigid Truck,44252,382,62.6,67.5,34.5,83.2,95.2,2.1,8.8,142,1,58,0
FL-2647,Heavy Truck,376159,227,53.6,40,55.8,73.6,98,2.23,5.9,18,0,46,0
FL-2648,Light Truck,460799,335,96.1,47.2,83.9,58.4,84.2,0.85,6.7,9,1,51,1
FL-2649,Mini Truck,345451,351,87.9,98,80.2,63,85.5,1.09,11.8,109,1,39,0
FL-2650,Mini Truck,519782,232,85.5,64.8,92.7,56.3,86.3,1.35,8.4,68,0,26,0
FL-2651,Utility Pickup,464333,308,25.8,98.6,94.2,86.5,104.3,3.33,11.9,63,0,33,0
FL-2652,Rigid Truck,273465,428,61,59.2,42.5,85.3,94.4,1.99,7.9,82,0,35,0
FL-2653,Heavy Truck,316527,104,32.6,24.4,35.7,92.1,102.1,3.12,4.2,124,1,80,1
FL-2654,Rigid Truck,295195,118,44.3,43.3,87.8,45.4,99.7,2.52,6.1,79,0,43,0
FL-2655,Utility Pickup,225578,139,22.7,21.2,36,42.7,105.7,3.46,4,5,0,65,1
FL-2656,Rigid Truck,465289,386,74.4,91.5,35.9,50.6,90.5,1.62,11.2,52,0,33,0
FL-2657,Heavy Truck,434181,267,78.6,70,35.3,51.4,87.4,1.39,9.1,58,0,36,0
FL-2658,Utility Pickup,220388,443,88.4,42.5,49.4,52.5,85.7,1.23,6,125,1,59,0
FL-2659,Heavy Truck,108622,296,92.5,60.7,92.3,95.9,85.9,0.82,8.1,84,0,15,0
FL-2660,Utility Pickup,22010,312,61.4,62.4,48.4,37.8,94.6,1.92,8.1,68,0,38,0
FL-2661,Heavy Truck,367146,393,92.3,38.5,58.3,36.2,84.2,1.08,5.9,172,1,63,1
FL-2662,Light Truck,415959,91,86.1,28.4,57.8,31.3,86,1.05,4.8,165,1,65,1
FL-2663,Utility Pickup,364704,283,68,69,36.5,40.9,93.2,1.7,9,98,1,64,1
FL-2664,Heavy Truck,361495,384,48,94.6,79.4,43.8,98.4,2.54,11.3,107,1,58,1
FL-2665,Light Truck,323646,400,71.5,29.9,59,50.8,90.1,1.8,4.7,152,1,66,1
FL-2666,Utility Pickup,67351,171,32,22.8,89.7,94.6,102.3,3.15,3.9,149,1,70,1
FL-2667,Rigid Truck,164982,164,50.7,35.7,95.1,81.2,97.7,2.52,5.5,96,1,63,1
FL-2668,Mini Truck,346547,153,66,70,82.2,95.3,92.6,1.97,8.9,17,0,26,0
FL-2669,Utility Pickup,525964,173,37.3,22.8,51.1,85.1,103,3.03,4.2,26,0,57,1
FL-2670,Mini Truck,53526,407,60.4,33.6,71.2,73.3,94.7,2.13,5.3,71,0,39,0
FL-2671,Mini Truck,223756,171,19.1,85.5,39.5,97.8,108.3,3.42,10.7,146,1,67,1
FL-2672,Mini Truck,115034,309,63.6,64.7,49.8,89.3,94.6,2.07,8.4,130,1,55,1
FL-2673,Rigid Truck,54249,216,26.2,55.4,59.3,32.6,104.7,3.18,7.5,174,1,72,1
FL-2674,Light Truck,427000,99,56.6,20,35.5,92.5,96,2.11,3.8,170,1,77,1
FL-2675,Mini Truck,338652,402,53.5,32.6,59.5,89.6,96.2,2.23,5.1,153,1,68,1
FL-2676,Utility Pickup,467719,314,36,56.7,68.7,63,102.1,3.06,7.7,116,1,72,0
FL-2677,Heavy Truck,295249,287,39,98.5,30.5,81.3,100.2,2.84,11.7,132,1,62,1
FL-2678,Light Truck,104932,226,97.6,46.6,54.1,96.1,83.6,0.77,6.6,171,1,48,0
FL-2679,Mini Truck,155457,205,30.4,51.9,95.3,71,104.3,3.11,7.1,127,1,66,1
FL-2680,Utility Pickup,209890,421,52.4,92.2,82.6,38.4,97.2,2.45,11.1,38,0,30,0
FL-2681,Mini Truck,328427,125,92.1,76,55.3,51.4,84.2,0.93,9.6,153,1,50,0
FL-2682,Light Truck,227085,91,94.5,59.1,50.3,69.4,82.8,0.99,7.9,54,0,27,0
FL-2683,Utility Pickup,264535,364,40.1,83.3,33.3,60.3,101.8,2.91,10.3,10,0,41,0
FL-2684,Utility Pickup,265117,157,59.6,29.6,42.3,87.8,95.4,2.1,4.9,50,0,44,0
FL-2685,Utility Pickup,495643,386,95.8,58.7,41,82.4,82.7,0.81,7.7,10,0,29,0
FL-2686,Utility Pickup,372333,418,55.2,28.3,37.8,48.4,95.8,2.28,4.6,149,1,76,1
FL-2687,Utility Pickup,149865,179,96.1,81.2,88.8,71.2,82.9,0.89,10.1,26,0,12,0
FL-2688,Mini Truck,133004,287,96.2,20.7,27.2,57.4,84.5,0.85,3.8,108,1,61,1
FL-2689,Utility Pickup,213031,407,38.2,58.5,89,92.1,103,2.88,7.6,46,1,60,1
FL-2690,Heavy Truck,190511,459,83.2,88.3,73.8,89.6,88,1.24,11,54,0,15,0
FL-2691,Heavy Truck,154649,367,69.4,30,88.7,46.2,91.3,1.66,4.8,121,1,63,1
FL-2692,Mini Truck,104405,266,22.6,37.9,95.7,53.3,106.1,3.28,5.6,16,1,72,1
FL-2693,Mini Truck,377114,203,58.8,75.7,91.7,50.2,95.7,2.24,9.6,15,0,32,0
FL-2694,Light Truck,535067,196,79.6,35.6,85.9,37.4,89.4,1.3,5.6,123,1,64,1
FL-2695,Rigid Truck,378157,419,41.3,79,36.6,64.2,100.6,2.69,9.7,89,0,44,0
FL-2696,Rigid Truck,544789,103,53.1,33.4,50.5,32.4,96.3,2.22,5.1,45,0,56,1
FL-2697,Mini Truck,66824,253,24.8,77.8,65,46.4,107.3,3.28,9.6,150,1,66,1
FL-2698,Utility Pickup,137418,300,46.2,45.8,28.1,84.1,98,2.68,6.6,65,0,47,0
FL-2699,Utility Pickup,71816,380,29.3,48.5,56.1,91.8,105.8,3.15,6.6,75,0,45,0
FL-2700,Rigid Truck,92321,355,19.8,50.8,42.2,48.1,106.8,3.61,7,135,1,76,1
FL-2701,Heavy Truck,541888,252,37.5,68.1,77.9,79,101.6,2.99,8.7,37,0,41,0
FL-2702,Utility Pickup,60795,174,34,20.8,49.6,76.2,101.8,3.02,3.8,127,1,75,0
FL-2703,Rigid Truck,284481,269,32,52.7,52.6,66.5,103.3,3.09,7.1,34,0,47,0
FL-2704,Rigid Truck,307147,432,18.5,47.6,54.5,92.3,108.9,3.63,6.7,73,0,53,0
FL-2705,Rigid Truck,65744,143,44.6,25.1,29.2,47.6,100.8,2.71,4.6,97,1,78,1
FL-2706,Heavy Truck,44219,408,97.8,98,31.4,77,82.4,0.72,11.7,60,0,13,0
FL-2707,Rigid Truck,233087,317,81.4,51,37,40.1,86.8,1.32,6.8,148,1,61,1
FL-2708,Mini Truck,183638,244,78.6,62.6,55.2,38.7,90,1.58,8.1,24,0,31,0
FL-2709,Mini Truck,331653,406,70.4,80.8,26.6,44.4,90.3,1.82,10.2,69,0,35,0
FL-2710,Rigid Truck,72795,112,88.7,98.3,64.2,65.7,86.2,1.14,11.8,81,0,15,0
FL-2711,Utility Pickup,58406,353,32.4,58.6,90.8,70.1,103.9,3.06,7.9,29,1,60,1
FL-2712,Mini Truck,163003,339,82.3,97.6,65.4,81.1,86.3,1.19,11.9,61,0,15,0
FL-2713,Mini Truck,284448,92,45.6,21.1,65.6,73.4,99.1,2.74,3.9,9,1,73,0
FL-2714,Utility Pickup,516309,242,21.2,30.8,40.3,55.5,106.8,3.57,5,146,1,89,1
FL-2715,Light Truck,62344,223,36.8,87.2,65.8,95.1,102.2,2.97,10.9,136,1,56,0
FL-2716,Heavy Truck,516113,93,90.1,60,62.3,82.5,86.3,0.98,8.1,95,1,55,0
FL-2717,Light Truck,22215,239,83.4,23.5,92.1,84.5,86.8,1.16,4.2,33,0,30,0
FL-2718,Rigid Truck,252597,99,21.3,67.1,71.4,45,106.8,3.3,8.6,73,1,72,1
FL-2719,Rigid Truck,262711,229,90,53.6,78.7,66.2,84,0.91,7.1,57,0,27,0
FL-2720,Utility Pickup,212186,393,94.9,78.9,58.2,64.1,84.4,0.8,9.8,101,1,46,1
FL-2721,Rigid Truck,366087,232,80.8,90.5,36.9,90.4,89.5,1.38,11.1,142,1,48,0
FL-2722,Heavy Truck,513155,372,68.9,30,63.6,89.5,92.7,1.64,4.7,175,1,67,1
FL-2723,Rigid Truck,491530,449,58.8,21,85.1,69.9,95.4,2.27,4,7,0,48,0
FL-2724,Heavy Truck,40912,459,50.8,20.5,56.6,66.3,96.5,2.41,3.9,24,0,46,0
FL-2725,Utility Pickup,215259,449,51.6,51.7,39.8,34.1,97.1,2.25,7.1,74,0,46,0
FL-2726,Utility Pickup,213819,184,42.8,99,73.8,75.8,101,2.58,12.1,57,0,28,0
FL-2727,Mini Truck,39685,101,80.2,98.4,42.5,64.6,89,1.3,11.9,58,0,17,0
FL-2728,Mini Truck,429026,390,34.7,28.7,62.6,84.3,103.5,2.97,4.6,108,1,76,1
FL-2729,Rigid Truck,81364,325,42,30.6,51.8,58.6,100.3,2.67,4.8,121,1,74,1
FL-2730,Rigid Truck,309851,203,33.4,55.1,37.3,94.5,104.2,2.95,7.4,69,0,46,0
FL-2731,Light Truck,529255,215,96.3,52.2,73.1,47.3,84.5,0.71,7.3,123,1,54,1
FL-2732,Rigid Truck,306931,300,91.6,56.8,33.5,87.5,83.5,0.97,7.8,28,0,30,0
FL-2733,Light Truck,498015,441,31,72.5,29.9,86.5,102.8,3.09,9.3,48,0,48,0
FL-2734,Light Truck,53594,110,24.4,91,54.6,63.7,106.5,3.38,11,51,0,36,0
FL-2735,Rigid Truck,343044,92,90.1,20.8,60.9,86.4,85,1.09,4.1,153,1,59,0
FL-2736,Rigid Truck,373646,284,64.5,62.5,60.3,31.8,94.3,2.07,8,76,0,41,0
FL-2737,Utility Pickup,271024,456,72.4,21.4,81.8,44.2,91.5,1.63,4,93,1,66,0
FL-2738,Rigid Truck,177707,209,26.1,96.7,56.9,87.1,105.5,3.39,11.7,19,1,57,0
FL-2739,Heavy Truck,429055,204,42.5,75.1,62.7,61.4,99.3,2.57,9.5,169,1,66,1
FL-2740,Utility Pickup,124055,226,30.1,72,49.6,31.9,103.8,3.14,9,36,0,44,0
FL-2741,Utility Pickup,493207,368,46.3,40.8,26.1,53.4,97.7,2.69,6.1,151,1,78,1
FL-2742,Mini Truck,332562,425,51,70.2,44.5,89.6,96.2,2.44,9,123,1,62,1
FL-2743,Light Truck,393250,251,79.9,23.2,58.3,40.8,87.1,1.28,4.3,165,1,69,1
FL-2744,Light Truck,371372,357,52.4,95.5,69.2,52.6,97.2,2.31,11.4,64,0,33,0
FL-2745,Rigid Truck,453365,400,44.7,44.6,39,64.5,100.6,2.66,6.2,78,1,77,1
FL-2746,Heavy Truck,467144,358,57.8,63.3,48,31,94.5,2.29,8.2,75,0,43,0
FL-2747,Mini Truck,320423,337,79.3,54,67,50.2,89.5,1.51,7.5,126,1,58,0
FL-2748,Light Truck,377879,243,33.6,27.8,75.1,33.6,102.2,3.14,4.8,173,1,82,1
FL-2749,Mini Truck,208257,224,91.8,93.5,55.4,32.1,83.8,1.08,11.3,52,0,22,0
FL-2750,Mini Truck,135243,323,96.1,24,71.1,41.1,82.1,0.94,4.1,79,1,56,0
FL-2751,Mini Truck,399476,179,69.5,56.9,59.9,39.7,90.7,1.83,7.8,131,1,64,1
FL-2752,Utility Pickup,226696,386,31.4,82,73.9,44.6,105.3,3.03,10.1,131,1,63,1
FL-2753,Mini Truck,319818,160,50.6,68.8,82.7,81.2,96.4,2.41,9,16,0,33,0
FL-2754,Heavy Truck,60380,131,31.3,60.7,49,79.4,105.1,3.19,8.1,150,1,68,1
FL-2755,Mini Truck,506353,396,88.9,23.7,62.5,82.2,86.2,1.13,4,4,1,64,1
FL-2756,Mini Truck,329859,341,44.1,59.8,74.3,83,99.7,2.57,7.8,34,0,39,0
FL-2757,Light Truck,107705,258,53.3,37,65.6,42.3,97.4,2.19,5.7,166,1,68,1
FL-2758,Heavy Truck,108998,130,87.6,24.3,79.2,98.8,84.6,1.26,4.3,77,0,30,0
FL-2759,Mini Truck,123531,123,65.6,23.3,28,81.2,92.9,1.85,4.4,118,1,67,1
FL-2760,Heavy Truck,374200,381,25.7,31.4,38.9,75.7,106.4,3.44,5.1,86,0,58,0
FL-2761,Heavy Truck,21005,355,29.2,88.3,90.3,76.1,103.7,3.29,10.9,41,0,29,0
FL-2762,Light Truck,197364,197,88.4,98.9,79.3,49.9,86.2,1.22,11.7,116,1,40,0
FL-2763,Mini Truck,300086,388,88.2,65.4,79.2,54.9,85.1,1.23,8.5,101,1,48,0
FL-2764,Rigid Truck,247929,288,26.4,53.3,31.3,96.8,104.4,3.34,7.2,142,1,75,1
FL-2765,Utility Pickup,160854,339,85.2,91.1,59.7,73,86.4,1.16,11,21,0,16,0
FL-2766,Heavy Truck,389584,340,86,62.5,38.8,72.5,87.2,1.06,8.2,152,1,55,0
FL-2767,Heavy Truck,328528,339,38,49.4,51.9,48.5,100.5,2.94,6.7,68,0,49,0
FL-2768,Rigid Truck,357651,106,80.6,55.3,87.9,34.4,87.7,1.35,7.5,41,1,56,1
FL-2769,Mini Truck,471138,289,22.8,96.9,89.7,85.9,107.4,3.39,11.7,4,0,36,0
FL-2770,Light Truck,335175,419,69.5,61.1,94,46.9,91.8,1.74,8.1,43,0,30,0
FL-2771,Utility Pickup,394032,204,64,79.9,58.8,90.9,94.9,1.86,10.1,3,0,31,0
FL-2772,Utility Pickup,175235,234,62.5,97.6,57.4,32.8,93.9,1.98,11.9,156,1,53,1
FL-2773,Utility Pickup,40017,457,60.9,84.6,64.3,87.3,95.1,2.01,10.4,34,0,23,0
FL-2774,Light Truck,92336,446,70.5,25.7,66.3,95.6,91.8,1.83,4.5,134,1,59,1
FL-2775,Utility Pickup,372013,448,44.5,22.5,58.5,56.4,101.1,2.58,4.2,145,1,79,1
FL-2776,Rigid Truck,98937,440,30.2,42.2,68.6,62.8,105.6,3.09,6.2,98,1,72,1
FL-2777,Rigid Truck,453581,213,69.4,36.7,29.4,51.4,91.6,1.71,5.7,96,1,72,1
FL-2778,Mini Truck,86608,180,30.4,55.8,42.6,85.1,103.9,3.02,7.5,12,0,46,0
FL-2779,Rigid Truck,70992,340,77,44.5,56.2,42.3,90,1.64,6.4,18,0,34,0
